flight_id,flight_date,airline,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,flight_status,delay_minutes,disruption_type,disruption_severity,available_captains,available_first_officers,standby_crew,max_duty_hours,rest_required_hours,airport_congestion_level,slots_available,recovery_action
FL1909,2025-02-25,Vistara,BOM,DEL,7:30,9:40,CANCELLED,15,NONE,MEDIUM,3,3,1,8,12,MEDIUM,5,SWAP_AIRCRAFT
FL1910,2025-02-25,Vistara,BOM,DEL,8:45,11:00,DELAYED,15,TECHNICAL,LOW,3,3,3,8,12,HIGH,6,DELAY_30
FL1911,2025-02-25,Air India,DEL,BOM,18:00,20:00,CANCELLED,120,CREW,HIGH,3,5,1,8,12,HIGH,3,NO_ACTION
FL1912,2025-02-25,IndiGo,DEL,BOM,23:35,1:45,CANCELLED,30,CREW,LOW,3,5,2,8,12,HIGH,10,NO_ACTION
FL1913,2025-02-25,Go First,DEL,BOM,15:30,17:35,ON_TIME,15,TECHNICAL,LOW,1,1,0,8,12,LOW,6,SWAP_AIRCRAFT
FL1914,2025-02-25,Go First,DEL,BOM,17:00,19:05,CANCELLED,30,ATC,HIGH,2,4,3,8,12,LOW,8,NO_ACTION
FL1915,2025-02-25,Air India,DEL,BOM,20:00,22:10,CANCELLED,60,NONE,MEDIUM,1,4,1,8,12,MEDIUM,8,CANCEL_FLIGHT
FL1916,2025-02-25,Go First,DEL,BOM,22:30,0:40,ON_TIME,60,NONE,LOW,4,5,2,8,12,MEDIUM,4,NO_ACTION
FL1917,2025-02-25,Air India,DEL,BOM,19:00,21:15,CANCELLED,30,ATC,HIGH,4,5,0,8,12,LOW,3,CANCEL_FLIGHT
FL1918,2025-02-25,Vistara,DEL,BOM,20:40,22:50,DELAYED,15,WEATHER,MEDIUM,1,4,2,8,12,LOW,10,REASSIGN_CREW
FL1919,2025-02-25,Vistara,DEL,BOM,21:40,23:50,DELAYED,60,NONE,MEDIUM,5,3,0,8,12,MEDIUM,6,REASSIGN_CREW
FL1920,2025-02-25,Go First,DEL,BOM,15:00,17:15,CANCELLED,60,NONE,LOW,4,2,1,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL1921,2025-02-25,Go First,DEL,BOM,19:40,21:55,ON_TIME,15,WEATHER,LOW,1,5,0,8,12,MEDIUM,6,NO_ACTION
FL1922,2025-02-25,Go First,DEL,BOM,21:00,23:15,CANCELLED,60,CREW,HIGH,4,2,0,8,12,HIGH,5,CANCEL_FLIGHT
FL1923,2025-02-25,AirAsia India,DEL,BOM,20:00,22:15,DELAYED,60,CREW,MEDIUM,5,5,2,8,12,MEDIUM,6,NO_ACTION
FL1924,2025-02-25,Go First,DEL,BOM,18:05,20:25,ON_TIME,0,ATC,LOW,1,1,0,8,12,LOW,6,SWAP_AIRCRAFT
FL1925,2025-02-25,Vistara,DEL,BOM,15:30,17:40,DELAYED,30,ATC,HIGH,1,3,2,8,12,HIGH,7,DELAY_30
FL1926,2025-02-25,SpiceJet,DEL,BOM,18:55,21:05,DELAYED,30,ATC,HIGH,5,5,1,8,12,MEDIUM,9,DELAY_30
FL1927,2025-02-25,IndiGo,DEL,BOM,18:40,20:50,ON_TIME,30,NONE,LOW,1,1,3,8,12,LOW,4,CANCEL_FLIGHT
FL1928,2025-02-25,IndiGo,DEL,BOM,17:15,19:25,ON_TIME,0,CREW,HIGH,5,3,2,8,12,HIGH,0,NO_ACTION
FL1929,2025-02-25,SpiceJet,DEL,BOM,19:45,22:05,DELAYED,120,CREW,HIGH,1,2,0,8,12,MEDIUM,8,REASSIGN_CREW
FL1930,2025-02-25,IndiGo,DEL,BOM,21:15,23:30,ON_TIME,0,TECHNICAL,MEDIUM,2,2,3,8,12,MEDIUM,3,REASSIGN_CREW
FL1931,2025-02-25,Vistara,DEL,BOM,19:50,22:00,ON_TIME,60,ATC,HIGH,3,3,0,8,12,HIGH,4,SWAP_AIRCRAFT
FL1932,2025-02-25,Vistara,DEL,BOM,16:45,19:05,ON_TIME,30,WEATHER,MEDIUM,4,3,3,8,12,LOW,10,REASSIGN_CREW
FL1933,2025-02-25,Vistara,DEL,BOM,17:45,20:05,CANCELLED,15,WEATHER,LOW,5,2,0,8,12,MEDIUM,2,DELAY_30
FL1934,2025-02-25,Vistara,DEL,BOM,19:00,21:15,CANCELLED,120,CREW,LOW,1,2,2,8,12,MEDIUM,5,CANCEL_FLIGHT
FL1935,2025-02-25,IndiGo,DEL,BOM,6:30,8:40,DELAYED,30,NONE,MEDIUM,3,1,0,8,12,MEDIUM,0,CANCEL_FLIGHT
FL1936,2025-02-25,IndiGo,DEL,BOM,7:15,9:25,CANCELLED,30,CREW,MEDIUM,4,4,3,8,12,LOW,3,CANCEL_FLIGHT
FL1937,2025-02-25,Air India,DEL,BOM,7:00,9:05,ON_TIME,60,ATC,MEDIUM,4,3,1,8,12,HIGH,3,NO_ACTION
FL1938,2025-02-25,Air India,DEL,BOM,10:40,12:50,ON_TIME,120,WEATHER,MEDIUM,3,1,2,8,12,MEDIUM,7,NO_ACTION
FL1939,2025-02-25,AirAsia India,DEL,BOM,4:25,6:35,DELAYED,15,CREW,MEDIUM,3,5,1,8,12,LOW,9,REASSIGN_CREW
FL1940,2025-02-25,Go First,DEL,BOM,13:30,15:35,CANCELLED,120,WEATHER,LOW,1,4,0,8,12,HIGH,7,CANCEL_FLIGHT
FL1941,2025-02-25,Air India,DEL,BOM,8:00,10:10,CANCELLED,60,TECHNICAL,LOW,4,4,2,8,12,LOW,3,DELAY_30
FL1942,2025-02-25,IndiGo,DEL,BOM,10:45,13:05,ON_TIME,60,NONE,HIGH,5,4,2,8,12,MEDIUM,9,NO_ACTION
FL1943,2025-02-25,Go First,DEL,BOM,7:00,9:10,ON_TIME,120,TECHNICAL,HIGH,4,5,1,8,12,HIGH,0,REASSIGN_CREW
FL1944,2025-02-25,Go First,DEL,BOM,8:00,10:10,CANCELLED,30,NONE,LOW,3,2,3,8,12,LOW,1,CANCEL_FLIGHT
FL1945,2025-02-25,Air India,DEL,BOM,9:00,11:15,CANCELLED,30,TECHNICAL,HIGH,3,5,1,8,12,HIGH,7,REASSIGN_CREW
FL1946,2025-02-25,Vistara,DEL,BOM,5:45,7:55,DELAYED,60,WEATHER,LOW,3,4,0,8,12,HIGH,8,NO_ACTION
FL1947,2025-02-25,IndiGo,DEL,BOM,12:00,14:10,ON_TIME,60,TECHNICAL,HIGH,2,2,3,8,12,LOW,3,REASSIGN_CREW
FL1948,2025-02-25,Go First,DEL,BOM,14:20,16:35,CANCELLED,30,ATC,MEDIUM,1,4,1,8,12,LOW,8,SWAP_AIRCRAFT
FL1949,2025-02-25,Go First,DEL,BOM,15:00,17:15,CANCELLED,60,CREW,LOW,1,1,3,8,12,LOW,0,REASSIGN_CREW
FL1950,2025-02-25,IndiGo,DEL,BOM,14:20,16:35,DELAYED,120,CREW,MEDIUM,3,5,0,8,12,MEDIUM,8,DELAY_30
FL1951,2025-02-25,IndiGo,DEL,BOM,9:30,12:00,DELAYED,60,CREW,LOW,5,3,3,8,12,LOW,7,CANCEL_FLIGHT
FL1952,2025-02-25,Go First,DEL,BOM,10:30,12:50,ON_TIME,15,TECHNICAL,MEDIUM,4,4,2,8,12,HIGH,0,NO_ACTION
FL1953,2025-02-25,Vistara,DEL,BOM,9:30,11:35,DELAYED,120,TECHNICAL,LOW,3,1,1,8,12,LOW,1,CANCEL_FLIGHT
FL1954,2025-02-25,Go First,DEL,BOM,2:00,4:15,DELAYED,30,CREW,LOW,1,1,1,8,12,HIGH,3,CANCEL_FLIGHT
FL1955,2025-02-25,Vistara,DEL,BOM,12:50,15:00,ON_TIME,15,CREW,MEDIUM,2,4,2,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL1956,2025-02-25,Vistara,DEL,BOM,14:20,16:30,DELAYED,0,TECHNICAL,MEDIUM,3,1,3,8,12,HIGH,6,DELAY_30
FL1957,2025-02-25,Vistara,DEL,BOM,10:20,12:35,ON_TIME,60,CREW,MEDIUM,3,4,0,8,12,MEDIUM,7,SWAP_AIRCRAFT
FL1958,2025-02-25,Vistara,DEL,BOM,11:40,14:00,ON_TIME,15,ATC,MEDIUM,1,3,2,8,12,HIGH,4,SWAP_AIRCRAFT
FL1959,2025-02-25,IndiGo,DEL,BOM,8:45,11:05,CANCELLED,120,NONE,MEDIUM,4,2,0,8,12,MEDIUM,1,CANCEL_FLIGHT
FL1960,2025-02-25,Vistara,DEL,BOM,7:30,9:45,CANCELLED,30,WEATHER,MEDIUM,5,2,0,8,12,LOW,1,CANCEL_FLIGHT
FL1961,2025-02-25,Vistara,DEL,BOM,8:50,11:10,CANCELLED,30,TECHNICAL,MEDIUM,1,4,1,8,12,HIGH,5,SWAP_AIRCRAFT
FL1962,2025-02-25,Vistara,BOM,DEL,20:55,23:00,DELAYED,120,TECHNICAL,LOW,5,4,1,8,12,HIGH,5,SWAP_AIRCRAFT
FL1963,2025-02-25,Vistara,BOM,DEL,18:30,20:40,ON_TIME,60,WEATHER,HIGH,2,4,1,8,12,LOW,7,SWAP_AIRCRAFT
FL1964,2025-02-25,Vistara,BOM,DEL,22:45,0:55,ON_TIME,0,ATC,HIGH,2,1,3,8,12,MEDIUM,7,SWAP_AIRCRAFT
FL1965,2025-02-25,Air India,BOM,DEL,21:30,23:45,ON_TIME,0,TECHNICAL,MEDIUM,3,5,1,8,12,HIGH,3,NO_ACTION
FL1966,2025-02-25,Air India,BOM,DEL,16:00,18:15,DELAYED,120,CREW,HIGH,1,1,0,8,12,MEDIUM,2,DELAY_30
FL1967,2025-02-25,Air India,BOM,DEL,19:00,21:15,ON_TIME,120,TECHNICAL,HIGH,3,3,1,8,12,MEDIUM,4,CANCEL_FLIGHT
FL1968,2025-02-25,Vistara,BOM,DEL,21:55,0:10,DELAYED,30,NONE,MEDIUM,4,2,2,8,12,LOW,0,NO_ACTION
FL1969,2025-02-25,Air India,BOM,DEL,18:00,20:25,ON_TIME,0,ATC,LOW,4,1,2,8,12,MEDIUM,5,SWAP_AIRCRAFT
FL1970,2025-02-25,SpiceJet,BOM,DEL,21:45,23:55,DELAYED,120,TECHNICAL,LOW,3,3,1,8,12,LOW,5,SWAP_AIRCRAFT
FL1971,2025-02-25,Vistara,BOM,DEL,15:45,18:05,CANCELLED,0,NONE,HIGH,2,1,3,8,12,MEDIUM,2,DELAY_30
FL1972,2025-02-25,SpiceJet,BOM,DEL,19:25,21:50,CANCELLED,15,NONE,MEDIUM,2,1,1,8,12,MEDIUM,1,SWAP_AIRCRAFT
FL1973,2025-02-25,Vistara,BOM,DEL,17:35,19:45,ON_TIME,120,TECHNICAL,MEDIUM,3,2,3,8,12,HIGH,5,DELAY_30
FL1974,2025-02-25,Vistara,BOM,DEL,19:45,21:55,CANCELLED,15,TECHNICAL,HIGH,2,4,1,8,12,HIGH,3,SWAP_AIRCRAFT
FL1975,2025-02-26,IndiGo,BOM,DEL,8:30,10:25,DELAYED,0,TECHNICAL,MEDIUM,4,3,0,8,12,LOW,9,NO_ACTION
FL1976,2025-02-26,IndiGo,BOM,DEL,7:45,9:50,DELAYED,120,TECHNICAL,MEDIUM,3,1,0,8,12,LOW,9,NO_ACTION
FL1977,2025-02-26,Vistara,BOM,DEL,6:00,8:05,DELAYED,120,NONE,HIGH,4,4,1,8,12,MEDIUM,9,NO_ACTION
FL1978,2025-02-26,Vistara,BOM,DEL,6:30,8:35,DELAYED,30,WEATHER,MEDIUM,4,3,1,8,12,LOW,6,REASSIGN_CREW
FL1979,2025-02-26,IndiGo,BOM,DEL,9:20,11:30,ON_TIME,120,ATC,MEDIUM,3,1,2,8,12,HIGH,7,DELAY_30
FL1980,2025-02-26,Go First,BOM,DEL,12:30,14:35,DELAYED,15,NONE,HIGH,4,4,1,8,12,HIGH,0,DELAY_30
FL1981,2025-02-26,Go First,BOM,DEL,14:30,16:35,ON_TIME,30,ATC,HIGH,5,1,3,8,12,HIGH,5,NO_ACTION
FL1982,2025-02-26,Go First,BOM,DEL,6:00,8:10,CANCELLED,120,ATC,MEDIUM,2,5,2,8,12,MEDIUM,4,NO_ACTION
FL1983,2025-02-26,Go First,BOM,DEL,8:00,10:10,CANCELLED,0,CREW,LOW,3,4,3,8,12,HIGH,8,DELAY_30
FL1984,2025-02-26,Go First,BOM,DEL,9:55,12:10,CANCELLED,60,ATC,HIGH,4,3,1,8,12,MEDIUM,1,CANCEL_FLIGHT
FL1985,2025-02-26,Go First,BOM,DEL,12:15,14:30,DELAYED,0,WEATHER,LOW,2,4,3,8,12,HIGH,10,CANCEL_FLIGHT
FL1986,2025-02-26,Go First,BOM,DEL,13:30,15:45,CANCELLED,60,TECHNICAL,LOW,2,4,3,8,12,MEDIUM,10,DELAY_30
FL1987,2025-02-26,IndiGo,BOM,DEL,11:45,14:00,DELAYED,60,CREW,MEDIUM,2,1,3,8,12,HIGH,7,NO_ACTION
FL1988,2025-02-26,Vistara,BOM,DEL,12:25,14:30,DELAYED,0,TECHNICAL,LOW,2,4,3,8,12,MEDIUM,1,CANCEL_FLIGHT
FL1989,2025-02-26,Vistara,BOM,DEL,11:55,14:05,ON_TIME,60,CREW,HIGH,2,2,3,8,12,LOW,1,NO_ACTION
FL1990,2025-02-26,Air India,BOM,DEL,7:00,9:10,CANCELLED,30,CREW,LOW,3,5,2,8,12,HIGH,9,CANCEL_FLIGHT
FL1991,2025-02-26,Vistara,BOM,DEL,10:25,12:40,DELAYED,30,NONE,LOW,1,3,3,8,12,MEDIUM,3,DELAY_30
FL1992,2025-02-26,Vistara,BOM,DEL,14:40,16:55,DELAYED,0,ATC,LOW,5,5,3,8,12,MEDIUM,1,REASSIGN_CREW
FL1993,2025-02-26,Air India,BOM,DEL,8:00,10:15,DELAYED,15,CREW,LOW,3,3,1,8,12,MEDIUM,9,CANCEL_FLIGHT
FL1994,2025-02-26,Air India,BOM,DEL,10:00,12:15,ON_TIME,120,CREW,LOW,5,5,2,8,12,HIGH,2,SWAP_AIRCRAFT
FL1995,2025-02-26,Air India,DEL,BOM,18:00,20:00,ON_TIME,15,WEATHER,HIGH,4,2,3,8,12,LOW,2,SWAP_AIRCRAFT
FL1996,2025-02-26,IndiGo,DEL,BOM,23:35,1:45,CANCELLED,60,ATC,LOW,4,2,1,8,12,HIGH,3,CANCEL_FLIGHT
FL1997,2025-02-26,Go First,DEL,BOM,15:30,17:35,DELAYED,120,WEATHER,MEDIUM,5,1,0,8,12,LOW,7,DELAY_30
FL1998,2025-02-26,Go First,DEL,BOM,17:00,19:05,CANCELLED,15,ATC,HIGH,1,2,3,8,12,MEDIUM,2,REASSIGN_CREW
FL1999,2025-02-26,Air India,DEL,BOM,19:00,21:15,ON_TIME,30,CREW,LOW,4,2,2,8,12,MEDIUM,2,SWAP_AIRCRAFT
FL2000,2025-02-26,Vistara,DEL,BOM,20:40,22:50,CANCELLED,120,NONE,MEDIUM,5,4,0,8,12,LOW,2,SWAP_AIRCRAFT
FL2001,2025-02-26,Vistara,DEL,BOM,21:40,23:50,DELAYED,30,TECHNICAL,HIGH,3,4,2,8,12,HIGH,6,CANCEL_FLIGHT
FL2002,2025-02-26,Go First,DEL,BOM,22:30,0:40,CANCELLED,0,TECHNICAL,LOW,4,4,0,8,12,LOW,3,CANCEL_FLIGHT
FL2003,2025-02-26,IndiGo,DEL,BOM,18:40,20:50,CANCELLED,30,NONE,MEDIUM,5,5,2,8,12,LOW,0,CANCEL_FLIGHT
FL2004,2025-02-26,IndiGo,DEL,BOM,17:15,19:25,DELAYED,60,NONE,LOW,3,5,2,8,12,LOW,10,NO_ACTION
FL2005,2025-02-26,Go First,DEL,BOM,15:00,17:15,DELAYED,0,NONE,HIGH,5,5,1,8,12,LOW,9,REASSIGN_CREW
FL2006,2025-02-26,Go First,DEL,BOM,19:40,21:55,ON_TIME,0,TECHNICAL,HIGH,3,4,1,8,12,MEDIUM,1,NO_ACTION
FL2007,2025-02-26,Go First,DEL,BOM,21:00,23:15,ON_TIME,30,CREW,LOW,4,3,2,8,12,MEDIUM,6,CANCEL_FLIGHT
FL2008,2025-02-26,IndiGo,DEL,BOM,21:15,23:30,DELAYED,30,NONE,HIGH,5,1,2,8,12,HIGH,9,CANCEL_FLIGHT
FL2009,2025-02-26,Go First,DEL,BOM,18:05,20:25,ON_TIME,0,NONE,MEDIUM,1,5,0,8,12,HIGH,8,CANCEL_FLIGHT
FL2010,2025-02-26,Air India,DEL,BOM,20:00,22:10,DELAYED,30,CREW,LOW,5,5,0,8,12,MEDIUM,9,SWAP_AIRCRAFT
FL2011,2025-02-26,Vistara,DEL,BOM,15:30,17:40,DELAYED,30,ATC,LOW,2,5,0,8,12,HIGH,3,SWAP_AIRCRAFT
FL2012,2025-02-26,Vistara,DEL,BOM,19:50,22:00,CANCELLED,60,ATC,HIGH,3,1,0,8,12,HIGH,0,REASSIGN_CREW
FL2013,2025-02-26,SpiceJet,DEL,BOM,18:55,21:05,ON_TIME,15,WEATHER,LOW,2,4,2,8,12,HIGH,4,REASSIGN_CREW
FL2014,2025-02-26,SpiceJet,DEL,BOM,19:45,22:05,DELAYED,120,WEATHER,LOW,2,3,1,8,12,LOW,3,SWAP_AIRCRAFT
FL2015,2025-02-26,Air India,DEL,BOM,7:00,9:05,ON_TIME,120,NONE,MEDIUM,1,1,2,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL2016,2025-02-26,Air India,DEL,BOM,10:40,12:50,CANCELLED,30,WEATHER,HIGH,4,3,2,8,12,LOW,2,CANCEL_FLIGHT
FL2017,2025-02-26,Air India,DEL,BOM,8:00,10:10,CANCELLED,30,CREW,MEDIUM,5,3,3,8,12,LOW,4,REASSIGN_CREW
FL2018,2025-02-26,Go First,DEL,BOM,13:30,15:35,DELAYED,15,TECHNICAL,MEDIUM,1,4,3,8,12,LOW,8,CANCEL_FLIGHT
FL2019,2025-02-26,Air India,DEL,BOM,9:00,11:15,DELAYED,60,NONE,LOW,5,1,1,8,12,HIGH,3,CANCEL_FLIGHT
FL2020,2025-02-26,Vistara,DEL,BOM,5:45,7:55,CANCELLED,15,ATC,HIGH,2,4,0,8,12,HIGH,4,SWAP_AIRCRAFT
FL2021,2025-02-26,Go First,DEL,BOM,7:00,9:10,ON_TIME,60,WEATHER,LOW,1,5,0,8,12,LOW,4,DELAY_30
FL2022,2025-02-26,Go First,DEL,BOM,8:00,10:10,CANCELLED,0,WEATHER,LOW,2,2,2,8,12,HIGH,8,CANCEL_FLIGHT
FL2023,2025-02-26,IndiGo,DEL,BOM,12:00,14:10,ON_TIME,0,TECHNICAL,LOW,4,4,2,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL2024,2025-02-26,Go First,DEL,BOM,14:20,16:35,ON_TIME,30,ATC,HIGH,4,5,2,8,12,LOW,2,NO_ACTION
FL2025,2025-02-26,Go First,DEL,BOM,15:00,17:15,DELAYED,60,TECHNICAL,MEDIUM,1,1,1,8,12,HIGH,3,SWAP_AIRCRAFT
FL2026,2025-02-26,IndiGo,DEL,BOM,14:20,16:35,DELAYED,120,CREW,LOW,2,3,3,8,12,LOW,7,DELAY_30
FL2027,2025-02-26,Vistara,DEL,BOM,9:30,11:35,CANCELLED,15,ATC,MEDIUM,4,4,0,8,12,LOW,1,NO_ACTION
FL2028,2025-02-26,Go First,DEL,BOM,10:30,12:50,ON_TIME,15,TECHNICAL,HIGH,5,4,0,8,12,HIGH,6,REASSIGN_CREW
FL2029,2025-02-26,Go First,DEL,BOM,2:00,4:15,ON_TIME,60,TECHNICAL,LOW,1,5,3,8,12,HIGH,10,DELAY_30
FL2030,2025-02-26,Vistara,DEL,BOM,12:50,15:00,ON_TIME,0,NONE,HIGH,2,3,2,8,12,HIGH,2,DELAY_30
FL2031,2025-02-26,Vistara,DEL,BOM,14:20,16:30,ON_TIME,0,ATC,MEDIUM,4,2,2,8,12,HIGH,5,SWAP_AIRCRAFT
FL2032,2025-02-26,Vistara,DEL,BOM,10:20,12:35,DELAYED,15,CREW,HIGH,1,1,3,8,12,MEDIUM,2,REASSIGN_CREW
FL2033,2025-02-26,Vistara,DEL,BOM,11:40,14:00,ON_TIME,60,WEATHER,LOW,3,2,2,8,12,HIGH,1,DELAY_30
FL2034,2025-02-26,Vistara,DEL,BOM,7:30,9:45,CANCELLED,60,WEATHER,HIGH,3,4,1,8,12,MEDIUM,8,REASSIGN_CREW
FL2035,2025-02-26,Vistara,DEL,BOM,8:50,11:10,ON_TIME,120,TECHNICAL,MEDIUM,5,5,1,8,12,LOW,5,CANCEL_FLIGHT
FL2036,2025-02-26,Vistara,BOM,DEL,20:55,23:00,ON_TIME,15,CREW,MEDIUM,5,1,0,8,12,MEDIUM,9,NO_ACTION
FL2037,2025-02-26,Vistara,BOM,DEL,18:30,20:40,ON_TIME,30,WEATHER,HIGH,1,5,3,8,12,MEDIUM,8,DELAY_30
FL2038,2025-02-26,Vistara,BOM,DEL,22:45,0:55,CANCELLED,60,ATC,MEDIUM,4,5,1,8,12,HIGH,1,REASSIGN_CREW
FL2039,2025-02-26,Air India,BOM,DEL,21:30,23:45,CANCELLED,30,TECHNICAL,HIGH,5,2,3,8,12,MEDIUM,3,NO_ACTION
FL2040,2025-02-26,Air India,BOM,DEL,16:00,18:15,CANCELLED,120,TECHNICAL,LOW,1,4,2,8,12,MEDIUM,10,DELAY_30
FL2041,2025-02-26,Air India,BOM,DEL,19:00,21:15,CANCELLED,0,WEATHER,HIGH,3,1,1,8,12,LOW,1,REASSIGN_CREW
FL2042,2025-02-26,Vistara,BOM,DEL,21:55,0:10,DELAYED,30,TECHNICAL,MEDIUM,4,2,2,8,12,LOW,7,NO_ACTION
FL2043,2025-02-26,Air India,BOM,DEL,18:00,20:25,CANCELLED,120,ATC,HIGH,3,3,0,8,12,HIGH,4,DELAY_30
FL2044,2025-02-26,SpiceJet,BOM,DEL,21:45,23:55,DELAYED,60,WEATHER,MEDIUM,3,3,1,8,12,MEDIUM,0,NO_ACTION
FL2045,2025-02-26,Vistara,BOM,DEL,15:45,18:05,DELAYED,15,ATC,LOW,1,2,2,8,12,MEDIUM,6,NO_ACTION
FL2046,2025-02-26,SpiceJet,BOM,DEL,19:25,21:50,ON_TIME,60,NONE,MEDIUM,2,4,2,8,12,MEDIUM,6,REASSIGN_CREW
FL2047,2025-02-26,Vistara,BOM,DEL,17:35,19:45,ON_TIME,120,ATC,HIGH,3,1,3,8,12,LOW,8,REASSIGN_CREW
FL2048,2025-02-26,Vistara,BOM,DEL,19:45,21:55,ON_TIME,60,CREW,LOW,5,2,2,8,12,MEDIUM,7,REASSIGN_CREW
FL2049,2025-02-27,Vistara,BOM,DEL,6:30,8:35,DELAYED,120,CREW,LOW,2,4,0,8,12,HIGH,0,CANCEL_FLIGHT
FL2050,2025-02-27,AirAsia India,BOM,DEL,7:20,9:30,DELAYED,30,WEATHER,MEDIUM,4,5,2,8,12,MEDIUM,3,SWAP_AIRCRAFT
FL2051,2025-02-27,Air India,BOM,DEL,7:00,9:10,ON_TIME,30,TECHNICAL,MEDIUM,5,3,2,8,12,MEDIUM,9,REASSIGN_CREW
FL2052,2025-02-27,Air India,BOM,DEL,8:00,10:15,CANCELLED,15,ATC,MEDIUM,2,3,0,8,12,HIGH,4,REASSIGN_CREW
FL2053,2025-02-27,Air India,BOM,DEL,10:00,12:15,DELAYED,60,TECHNICAL,MEDIUM,4,3,1,8,12,HIGH,7,SWAP_AIRCRAFT
FL2054,2025-02-27,SpiceJet,BOM,DEL,7:20,9:35,CANCELLED,0,TECHNICAL,LOW,2,4,0,8,12,LOW,7,DELAY_30
FL2055,2025-02-27,SpiceJet,BOM,DEL,10:15,12:30,DELAYED,30,CREW,LOW,4,2,3,8,12,HIGH,7,SWAP_AIRCRAFT
FL2056,2025-02-27,Vistara,BOM,DEL,12:25,14:30,DELAYED,15,NONE,MEDIUM,4,2,2,8,12,LOW,6,CANCEL_FLIGHT
FL2057,2025-02-27,Vistara,BOM,DEL,11:55,14:05,CANCELLED,0,NONE,MEDIUM,3,5,0,8,12,LOW,7,DELAY_30
FL2058,2025-02-27,Vistara,BOM,DEL,10:25,12:40,CANCELLED,15,ATC,MEDIUM,5,3,3,8,12,HIGH,10,SWAP_AIRCRAFT
FL2059,2025-02-27,Vistara,BOM,DEL,14:40,16:55,DELAYED,120,TECHNICAL,HIGH,1,2,1,8,12,LOW,9,REASSIGN_CREW
FL2060,2025-02-27,Vistara,BOM,DEL,7:30,9:40,DELAYED,0,ATC,HIGH,5,5,2,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL2061,2025-02-27,Vistara,BOM,DEL,8:45,11:00,CANCELLED,60,ATC,MEDIUM,1,2,3,8,12,LOW,6,SWAP_AIRCRAFT
FL2062,2025-02-27,Air India,DEL,BOM,18:00,20:00,DELAYED,60,WEATHER,HIGH,3,3,0,8,12,MEDIUM,3,CANCEL_FLIGHT
FL2063,2025-02-27,Vistara,DEL,BOM,20:40,22:50,DELAYED,0,WEATHER,MEDIUM,1,2,3,8,12,HIGH,7,REASSIGN_CREW
FL2064,2025-02-27,Vistara,DEL,BOM,21:40,23:50,CANCELLED,30,CREW,HIGH,4,1,2,8,12,HIGH,3,NO_ACTION
FL2065,2025-02-27,IndiGo,DEL,BOM,23:35,1:45,ON_TIME,30,ATC,HIGH,5,2,3,8,12,LOW,10,SWAP_AIRCRAFT
FL2066,2025-02-27,IndiGo,DEL,BOM,21:15,23:30,CANCELLED,30,NONE,HIGH,5,3,3,8,12,LOW,5,SWAP_AIRCRAFT
FL2067,2025-02-27,Air India,DEL,BOM,20:00,22:10,ON_TIME,0,NONE,MEDIUM,3,1,2,8,12,LOW,2,REASSIGN_CREW
FL2068,2025-02-27,Vistara,DEL,BOM,15:30,17:40,DELAYED,30,ATC,LOW,4,3,1,8,12,LOW,3,NO_ACTION
FL2069,2025-02-27,Vistara,DEL,BOM,19:50,22:00,DELAYED,120,WEATHER,MEDIUM,5,5,0,8,12,HIGH,0,DELAY_30
FL2070,2025-02-27,SpiceJet,DEL,BOM,18:55,21:05,ON_TIME,15,NONE,MEDIUM,1,3,3,8,12,HIGH,2,REASSIGN_CREW
FL2071,2025-02-27,Air India,DEL,BOM,19:00,21:15,CANCELLED,60,CREW,HIGH,5,1,1,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL2072,2025-02-27,IndiGo,DEL,BOM,17:15,19:25,CANCELLED,60,NONE,LOW,3,3,2,8,12,MEDIUM,9,CANCEL_FLIGHT
FL2073,2025-02-27,IndiGo,DEL,BOM,18:40,20:50,DELAYED,60,TECHNICAL,HIGH,4,1,2,8,12,HIGH,5,CANCEL_FLIGHT
FL2074,2025-02-27,SpiceJet,DEL,BOM,19:45,22:05,CANCELLED,60,NONE,MEDIUM,1,4,1,8,12,LOW,5,DELAY_30
FL2075,2025-02-27,Vistara,DEL,BOM,19:00,21:15,DELAYED,60,TECHNICAL,MEDIUM,2,1,0,8,12,MEDIUM,9,NO_ACTION
FL2076,2025-02-27,Vistara,DEL,BOM,16:45,19:05,ON_TIME,0,NONE,HIGH,4,5,2,8,12,HIGH,4,CANCEL_FLIGHT
FL2077,2025-02-27,Vistara,DEL,BOM,17:45,20:05,ON_TIME,30,TECHNICAL,HIGH,2,4,3,8,12,HIGH,7,DELAY_30
FL2078,2025-02-27,AirAsia India,DEL,BOM,20:00,22:15,DELAYED,120,NONE,HIGH,1,1,1,8,12,HIGH,3,DELAY_30
FL2079,2025-02-27,Air India,DEL,BOM,7:00,9:05,CANCELLED,0,NONE,LOW,2,1,2,8,12,MEDIUM,1,SWAP_AIRCRAFT
FL2080,2025-02-27,AirAsia India,DEL,BOM,4:25,6:35,ON_TIME,120,NONE,MEDIUM,2,3,3,8,12,HIGH,3,SWAP_AIRCRAFT
